ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
6610;T001038;53950;1984W140;889
6611;T001038;53950;1984W141;900
6612;T001038;53950;1984W142;895
6613;T001038;53950;1984W143;883
6614;T001038;53950;1984W144;881
6615;T001038;53950;1984W145;899
6616;T001038;53950;1984W146;873
6617;T001038;53950;1984W147;948
6618;T001038;53950;1984W148;908
6619;T001038;53950;1984W149;881
6620;T001038;53950;1984W150;952
6621;T001038;53950;1984W151;968
6622;T001038;53950;1984W152;930
6623;T001038;53950;1984W153;156
6624;T001038;53950;1984JJ00;45845
6625;T001038;53950;1985W101;844
6626;T001038;53950;1985W102;963
6627;T001038;53950;1985W103;1026
6628;T001038;53950;1985W104;986
6629;T001038;53950;1985W105;910
6630;T001038;53950;1985W106;885
6631;T001038;53950;1985W107;961
6632;T001038;53950;1985W108;944
6633;T001038;53950;1985W109;1049
6634;T001038;53950;1985W110;1011
6635;T001038;53950;1985W111;953
6636;T001038;53950;1985W112;970
6637;T001038;53950;1985W113;925
6638;T001038;53950;1985W114;908
6639;T001038;53950;1985W115;798
6640;T001038;53950;1985W116;816
6641;T001038;53950;1985W117;892
6642;T001038;53950;1985W118;825
6643;T001038;53950;1985W119;829
6644;T001038;53950;1985W120;847
6645;T001038;53950;1985W121;855
6646;T001038;53950;1985W122;847
6647;T001038;53950;1985W123;834
6648;T001038;53950;1985W124;822
6649;T001038;53950;1985W125;889
6650;T001038;53950;1985W126;814
6651;T001038;53950;1985W127;840
6652;T001038;53950;1985W128;824
6653;T001038;53950;1985W129;780
6654;T001038;53950;1985W130;795
6655;T001038;53950;1985W131;834
6656;T001038;53950;1985W132;819
6657;T001038;53950;1985W133;827
6658;T001038;53950;1985W134;791
6659;T001038;53950;1985W135;826
6660;T001038;53950;1985W136;803
6661;T001038;53950;1985W137;868
6662;T001038;53950;1985W138;868
6663;T001038;53950;1985W139;792
6664;T001038;53950;1985W140;842
6665;T001038;53950;1985W141;856
6666;T001038;53950;1985W142;834
6667;T001038;53950;1985W143;924
6668;T001038;53950;1985W144;961
6669;T001038;53950;1985W145;967
6670;T001038;53950;1985W146;975
6671;T001038;53950;1985W147;998
6672;T001038;53950;1985W148;1049
6673;T001038;53950;1985W149;874
6674;T001038;53950;1985W150;946
6675;T001038;53950;1985W151;936
6676;T001038;53950;1985W152;1046
6677;T001038;53950;1985W153;280
6678;T001038;53950;1985JJ00;46558
6679;T001038;53950;1986W101;702
6680;T001038;53950;1986W102;922
6681;T001038;53950;1986W103;925
6682;T001038;53950;1986W104;933
6683;T001038;53950;1986W105;913
6684;T001038;53950;1986W106;944
6685;T001038;53950;1986W107;1070
6686;T001038;53950;1986W108;1167
6687;T001038;53950;1986W109;1193
6688;T001038;53950;1986W110;1125
6689;T001038;53950;1986W111;1018
6690;T001038;53950;1986W112;978
6691;T001038;53950;1986W113;954
6692;T001038;53950;1986W114;872
6693;T001038;53950;1986W115;894
6694;T001038;53950;1986W116;884
6695;T001038;53950;1986W117;871
6696;T001038;53950;1986W118;912
6697;T001038;53950;1986W119;843
6698;T001038;53950;1986W120;820
6699;T001038;53950;1986W121;899
6700;T001038;53950;1986W122;848
6701;T001038;53950;1986W123;862
6702;T001038;53950;1986W124;912
6703;T001038;53950;1986W125;883
6704;T001038;53950;1986W126;836
6705;T001038;53950;1986W127;905
6706;T001038;53950;1986W128;787
6707;T001038;53950;1986W129;788
6708;T001038;53950;1986W130;810
6709;T001038;53950;1986W131;807
6710;T001038;53950;1986W132;816
6711;T001038;53950;1986W133;774
6712;T001038;53950;1986W134;803
6713;T001038;53950;1986W135;838
6714;T001038;53950;1986W136;767
6715;T001038;53950;1986W137;899
6716;T001038;53950;1986W138;843
6717;T001038;53950;1986W139;828
6718;T001038;53950;1986W140;865
6719;T001038;53950;1986W141;819
6720;T001038;53950;1986W142;827
6721;T001038;53950;1986W143;912
6722;T001038;53950;1986W144;869
6723;T001038;53950;1986W145;932
6724;T001038;53950;1986W146;872
6725;T001038;53950;1986W147;882
6726;T001038;53950;1986W148;927
6727;T001038;53950;1986W149;900
6728;T001038;53950;1986W150;952
6729;T001038;53950;1986W151;945
6730;T001038;53950;1986W152;924
6731;T001038;53950;1986W153;453
6732;T001038;53950;1986JJ00;46924
6733;T001038;53950;1987W101;507
6734;T001038;53950;1987W102;860
6735;T001038;53950;1987W103;960
6736;T001038;53950;1987W104;956
6737;T001038;53950;1987W105;944
6738;T001038;53950;1987W106;986
6739;T001038;53950;1987W107;890
6740;T001038;53950;1987W108;902
6741;T001038;53950;1987W109;904
6742;T001038;53950;1987W110;919
6743;T001038;53950;1987W111;930
6744;T001038;53950;1987W112;896
6745;T001038;53950;1987W113;918
6746;T001038;53950;1987W114;814
6747;T001038;53950;1987W115;854
6748;T001038;53950;1987W116;842
6749;T001038;53950;1987W117;847
6750;T001038;53950;1987W118;919
6751;T001038;53950;1987W119;860
6752;T001038;53950;1987W120;814
6753;T001038;53950;1987W121;834
6754;T001038;53950;1987W122;862
6755;T001038;53950;1987W123;838
6756;T001038;53950;1987W124;864
6757;T001038;53950;1987W125;832
6758;T001038;53950;1987W126;839
6759;T001038;53950;1987W127;901
6760;T001038;53950;1987W128;847
6761;T001038;53950;1987W129;808
6762;T001038;53950;1987W130;765
6763;T001038;53950;1987W131;823
6764;T001038;53950;1987W132;807
6765;T001038;53950;1987W133;892
6766;T001038;53950;1987W134;780
6767;T001038;53950;1987W135;807
6768;T001038;53950;1987W136;787
6769;T001038;53950;1987W137;809
6770;T001038;53950;1987W138;837
6771;T001038;53950;1987W139;830
6772;T001038;53950;1987W140;872
6773;T001038;53950;1987W141;872
6774;T001038;53950;1987W142;905
6775;T001038;53950;1987W143;882
6776;T001038;53950;1987W144;894
6777;T001038;53950;1987W145;871
6778;T001038;53950;1987W146;969
6779;T001038;53950;1987W147;895
6780;T001038;53950;1987W148;964
6781;T001038;53950;1987W149;867
6782;T001038;53950;1987W150;996
6783;T001038;53950;1987W151;956
6784;T001038;53950;1987W152;971
6785;T001038;53950;1987W153;574
6786;T001038;53950;1987JJ00;45772
6787;T001038;53950;1988X000;366
6788;T001038;53950;1988W101;892
6789;T001038;53950;1988W102;897
6790;T001038;53950;1988W103;945
6791;T001038;53950;1988W104;839
6792;T001038;53950;1988W105;893
6793;T001038;53950;1988W106;888
6794;T001038;53950;1988W107;834
6795;T001038;53950;1988W108;865
6796;T001038;53950;1988W109;950
6797;T001038;53950;1988W110;940
6798;T001038;53950;1988W111;929
6799;T001038;53950;1988W112;917
6800;T001038;53950;1988W113;894
6801;T001038;53950;1988W114;835
6802;T001038;53950;1988W115;907
6803;T001038;53950;1988W116;849
6804;T001038;53950;1988W117;891
6805;T001038;53950;1988W118;879
6806;T001038;53950;1988W119;831
6807;T001038;53950;1988W120;897
6808;T001038;53950;1988W121;886
6809;T001038;53950;1988W122;822
6810;T001038;53950;1988W123;838
6811;T001038;53950;1988W124;813
6812;T001038;53950;1988W125;830
6813;T001038;53950;1988W126;909
6814;T001038;53950;1988W127;877
6815;T001038;53950;1988W128;865
6816;T001038;53950;1988W129;872
6817;T001038;53950;1988W130;796
6818;T001038;53950;1988W131;839
6819;T001038;53950;1988W132;840
6820;T001038;53950;1988W133;864
6821;T001038;53950;1988W134;805
6822;T001038;53950;1988W135;809
6823;T001038;53950;1988W136;854
6824;T001038;53950;1988W137;882
6825;T001038;53950;1988W138;859
6826;T001038;53950;1988W139;866
6827;T001038;53950;1988W140;985
6828;T001038;53950;1988W141;904
6829;T001038;53950;1988W142;924
6830;T001038;53950;1988W143;831
6831;T001038;53950;1988W144;927
6832;T001038;53950;1988W145;943
6833;T001038;53950;1988W146;902
6834;T001038;53950;1988W147;919
6835;T001038;53950;1988W148;941
6836;T001038;53950;1988W149;973
6837;T001038;53950;1988W150;996
6838;T001038;53950;1988W151;931
6839;T001038;53950;1988W152;835
6840;T001038;53950;1988JJ00;46275
6841;T001038;53950;1989X000;128
6842;T001038;53950;1989W101;862
6843;T001038;53950;1989W102;932
6844;T001038;53950;1989W103;929
6845;T001038;53950;1989W104;905
6846;T001038;53950;1989W105;905
6847;T001038;53950;1989W106;914
6848;T001038;53950;1989W107;974
6849;T001038;53950;1989W108;946
6850;T001038;53950;1989W109;862
6851;T001038;53950;1989W110;890
6852;T001038;53950;1989W111;892
6853;T001038;53950;1989W112;908
6854;T001038;53950;1989W113;862
6855;T001038;53950;1989W114;896
6856;T001038;53950;1989W115;873
6857;T001038;53950;1989W116;811
6858;T001038;53950;1989W117;861
6859;T001038;53950;1989W118;914
6860;T001038;53950;1989W119;941
6861;T001038;53950;1989W120;900
6862;T001038;53950;1989W121;923
6863;T001038;53950;1989W122;823
6864;T001038;53950;1989W123;843
6865;T001038;53950;1989W124;901
6866;T001038;53950;1989W125;851
6867;T001038;53950;1989W126;827
6868;T001038;53950;1989W127;888
6869;T001038;53950;1989W128;801
6870;T001038;53950;1989W129;836
6871;T001038;53950;1989W130;757
6872;T001038;53950;1989W131;825
6873;T001038;53950;1989W132;835
6874;T001038;53950;1989W133;795
6875;T001038;53950;1989W134;850
6876;T001038;53950;1989W135;774
6877;T001038;53950;1989W136;842
6878;T001038;53950;1989W137;876
6879;T001038;53950;1989W138;866
6880;T001038;53950;1989W139;821
6881;T001038;53950;1989W140;866
6882;T001038;53950;1989W141;919
6883;T001038;53950;1989W142;968
6884;T001038;53950;1989W143;933
6885;T001038;53950;1989W144;882
6886;T001038;53950;1989W145;815
6887;T001038;53950;1989W146;955
6888;T001038;53950;1989W147;944
6889;T001038;53950;1989W148;966
6890;T001038;53950;1989W149;1072
6891;T001038;53950;1989W150;1235
6892;T001038;53950;1989W151;1154
6893;T001038;53950;1989W152;1152
6894;T001038;53950;1989JJ00;46900
6895;T001038;53950;1990W101;1134
6896;T001038;53950;1990W102;1086
6897;T001038;53950;1990W103;998
6898;T001038;53950;1990W104;962
6899;T001038;53950;1990W105;937
6900;T001038;53950;1990W106;824
6901;T001038;53950;1990W107;922
6902;T001038;53950;1990W108;824
6903;T001038;53950;1990W109;869
6904;T001038;53950;1990W110;859
6905;T001038;53950;1990W111;880
6906;T001038;53950;1990W112;814
6907;T001038;53950;1990W113;862
6908;T001038;53950;1990W114;853
6909;T001038;53950;1990W115;863
6910;T001038;53950;1990W116;878
6911;T001038;53950;1990W117;941
6912;T001038;53950;1990W118;934
6913;T001038;53950;1990W119;887
6914;T001038;53950;1990W120;809
6915;T001038;53950;1990W121;866
6916;T001038;53950;1990W122;893
6917;T001038;53950;1990W123;814
6918;T001038;53950;1990W124;835
6919;T001038;53950;1990W125;915
6920;T001038;53950;1990W126;898
6921;T001038;53950;1990W127;851
6922;T001038;53950;1990W128;769
6923;T001038;53950;1990W129;832
6924;T001038;53950;1990W130;821
6925;T001038;53950;1990W131;914
6926;T001038;53950;1990W132;850
6927;T001038;53950;1990W133;779
6928;T001038;53950;1990W134;818
6929;T001038;53950;1990W135;859
6930;T001038;53950;1990W136;827
6931;T001038;53950;1990W137;835
6932;T001038;53950;1990W138;866
6933;T001038;53950;1990W139;964
6934;T001038;53950;1990W140;933
6935;T001038;53950;1990W141;879
6936;T001038;53950;1990W142;898
6937;T001038;53950;1990W143;936
6938;T001038;53950;1990W144;910
6939;T001038;53950;1990W145;884
6940;T001038;53950;1990W146;919
6941;T001038;53950;1990W147;917
6942;T001038;53950;1990W148;885
6943;T001038;53950;1990W149;1004
6944;T001038;53950;1990W150;1006
6945;T001038;53950;1990W151;1001
6946;T001038;53950;1990W152;1076
6947;T001038;53950;1990W153;152
6948;T001038;53950;1990JJ00;46742
6949;T001038;53950;1991W101;823
6950;T001038;53950;1991W102;940
6951;T001038;53950;1991W103;911
6952;T001038;53950;1991W104;953
6953;T001038;53950;1991W105;977
6954;T001038;53950;1991W106;1013
6955;T001038;53950;1991W107;982
6956;T001038;53950;1991W108;971
6957;T001038;53950;1991W109;962
6958;T001038;53950;1991W110;941
6959;T001038;53950;1991W111;907
6960;T001038;53950;1991W112;832
6961;T001038;53950;1991W113;915
6962;T001038;53950;1991W114;879
6963;T001038;53950;1991W115;926
6964;T001038;53950;1991W116;901
6965;T001038;53950;1991W117;846
6966;T001038;53950;1991W118;876
6967;T001038;53950;1991W119;871
6968;T001038;53950;1991W120;823
6969;T001038;53950;1991W121;885
6970;T001038;53950;1991W122;881
6971;T001038;53950;1991W123;889
6972;T001038;53950;1991W124;874
6973;T001038;53950;1991W125;881
6974;T001038;53950;1991W126;802
6975;T001038;53950;1991W127;928
6976;T001038;53950;1991W128;936
6977;T001038;53950;1991W129;833
6978;T001038;53950;1991W130;903
6979;T001038;53950;1991W131;808
6980;T001038;53950;1991W132;857
6981;T001038;53950;1991W133;803
6982;T001038;53950;1991W134;792
6983;T001038;53950;1991W135;810
6984;T001038;53950;1991W136;861
6985;T001038;53950;1991W137;812
6986;T001038;53950;1991W138;883
6987;T001038;53950;1991W139;906
6988;T001038;53950;1991W140;933
6989;T001038;53950;1991W141;965
6990;T001038;53950;1991W142;861
6991;T001038;53950;1991W143;896
6992;T001038;53950;1991W144;915
6993;T001038;53950;1991W145;903
6994;T001038;53950;1991W146;861
6995;T001038;53950;1991W147;917
6996;T001038;53950;1991W148;948
6997;T001038;53950;1991W149;962
6998;T001038;53950;1991W150;1003
6999;T001038;53950;1991W151;988
7000;T001038;53950;1991W152;981
7001;T001038;53950;1991W153;300
7002;T001038;53950;1991JJ00;47026
7003;T001038;53950;1992W101;733
7004;T001038;53950;1992W102;934
7005;T001038;53950;1992W103;894
7006;T001038;53950;1992W104;933
7007;T001038;53950;1992W105;937
7008;T001038;53950;1992W106;928
7009;T001038;53950;1992W107;897
7010;T001038;53950;1992W108;825
7011;T001038;53950;1992W109;969
7012;T001038;53950;1992W110;931
7013;T001038;53950;1992W111;931
7014;T001038;53950;1992W112;900
7015;T001038;53950;1992W113;843
7016;T001038;53950;1992W114;894
7017;T001038;53950;1992W115;872
7018;T001038;53950;1992W116;913
7019;T001038;53950;1992W117;861
7020;T001038;53950;1992W118;835
7021;T001038;53950;1992W119;836
7022;T001038;53950;1992W120;848
7023;T001038;53950;1992W121;904
7024;T001038;53950;1992W122;879
7025;T001038;53950;1992W123;861
7026;T001038;53950;1992W124;858
7027;T001038;53950;1992W125;890
7028;T001038;53950;1992W126;856
7029;T001038;53950;1992W127;901
7030;T001038;53950;1992W128;853
7031;T001038;53950;1992W129;851
7032;T001038;53950;1992W130;826
7033;T001038;53950;1992W131;808
7034;T001038;53950;1992W132;845
7035;T001038;53950;1992W133;810
7036;T001038;53950;1992W134;848
7037;T001038;53950;1992W135;823
7038;T001038;53950;1992W136;798
7039;T001038;53950;1992W137;833
7040;T001038;53950;1992W138;853
7041;T001038;53950;1992W139;891
7042;T001038;53950;1992W140;823
7043;T001038;53950;1992W141;878
7044;T001038;53950;1992W142;926
7045;T001038;53950;1992W143;973
7046;T001038;53950;1992W144;975
7047;T001038;53950;1992W145;950
7048;T001038;53950;1992W146;924
7049;T001038;53950;1992W147;947
7050;T001038;53950;1992W148;912
7051;T001038;53950;1992W149;920
7052;T001038;53950;1992W150;953
7053;T001038;53950;1992W151;941
7054;T001038;53950;1992W152;955
7055;T001038;53950;1992W153;558
7056;T001038;53950;1992JJ00;46537
7057;T001038;53950;1993X000;441
7058;T001038;53950;1993W101;973
7059;T001038;53950;1993W102;939
7060;T001038;53950;1993W103;947
7061;T001038;53950;1993W104;924
7062;T001038;53950;1993W105;915
7063;T001038;53950;1993W106;976
7064;T001038;53950;1993W107;974
7065;T001038;53950;1993W108;979
7066;T001038;53950;1993W109;973
7067;T001038;53950;1993W110;1090
7068;T001038;53950;1993W111;1025
7069;T001038;53950;1993W112;925
7070;T001038;53950;1993W113;949
7071;T001038;53950;1993W114;962
7072;T001038;53950;1993W115;923
7073;T001038;53950;1993W116;921
7074;T001038;53950;1993W117;903
7075;T001038;53950;1993W118;798
7076;T001038;53950;1993W119;845
7077;T001038;53950;1993W120;905
7078;T001038;53950;1993W121;897
7079;T001038;53950;1993W122;859
7080;T001038;53950;1993W123;858
7081;T001038;53950;1993W124;809
7082;T001038;53950;1993W125;815
7083;T001038;53950;1993W126;888
7084;T001038;53950;1993W127;844
7085;T001038;53950;1993W128;830
7086;T001038;53950;1993W129;804
7087;T001038;53950;1993W130;793
7088;T001038;53950;1993W131;778
7089;T001038;53950;1993W132;795
7090;T001038;53950;1993W133;821
7091;T001038;53950;1993W134;830
7092;T001038;53950;1993W135;859
7093;T001038;53950;1993W136;827
7094;T001038;53950;1993W137;854
7095;T001038;53950;1993W138;885
7096;T001038;53950;1993W139;926
7097;T001038;53950;1993W140;936
7098;T001038;53950;1993W141;895
7099;T001038;53950;1993W142;924
7100;T001038;53950;1993W143;921
7101;T001038;53950;1993W144;949
7102;T001038;53950;1993W145;941
7103;T001038;53950;1993W146;955
7104;T001038;53950;1993W147;1093
7105;T001038;53950;1993W148;1212
7106;T001038;53950;1993W149;1264
7107;T001038;53950;1993W150;1218
7108;T001038;53950;1993W151;1096
7109;T001038;53950;1993W152;816
7110;T001038;53950;1993JJ00;48479
7111;T001038;53950;1994X000;302
7112;T001038;53950;1994W101;933
7113;T001038;53950;1994W102;914
7114;T001038;53950;1994W103;885
7115;T001038;53950;1994W104;895
7116;T001038;53950;1994W105;901
7117;T001038;53950;1994W106;922
7118;T001038;53950;1994W107;988
7119;T001038;53950;1994W108;957
7120;T001038;53950;1994W109;871
7121;T001038;53950;1994W110;896
7122;T001038;53950;1994W111;886
7123;T001038;53950;1994W112;934
7124;T001038;53950;1994W113;887
7125;T001038;53950;1994W114;899
7126;T001038;53950;1994W115;802
7127;T001038;53950;1994W116;840
7128;T001038;53950;1994W117;894
7129;T001038;53950;1994W118;867
7130;T001038;53950;1994W119;861
7131;T001038;53950;1994W120;909
7132;T001038;53950;1994W121;828
7133;T001038;53950;1994W122;875
7134;T001038;53950;1994W123;838
7135;T001038;53950;1994W124;866
7136;T001038;53950;1994W125;927
7137;T001038;53950;1994W126;950
7138;T001038;53950;1994W127;883
7139;T001038;53950;1994W128;919
7140;T001038;53950;1994W129;916
7141;T001038;53950;1994W130;982
7142;T001038;53950;1994W131;941
7143;T001038;53950;1994W132;826
7144;T001038;53950;1994W133;889
7145;T001038;53950;1994W134;878
7146;T001038;53950;1994W135;867
7147;T001038;53950;1994W136;847
7148;T001038;53950;1994W137;883
7149;T001038;53950;1994W138;912
7150;T001038;53950;1994W139;881
7151;T001038;53950;1994W140;878
7152;T001038;53950;1994W141;906
7153;T001038;53950;1994W142;919
7154;T001038;53950;1994W143;1000
7155;T001038;53950;1994W144;876
7156;T001038;53950;1994W145;918
7157;T001038;53950;1994W146;892
7158;T001038;53950;1994W147;864
7159;T001038;53950;1994W148;873
7160;T001038;53950;1994W149;906
7161;T001038;53950;1994W150;942
7162;T001038;53950;1994W151;1007
7163;T001038;53950;1994W152;801
7164;T001038;53950;1994JJ00;46933
7165;T001038;53950;1995X000;136
7166;T001038;53950;1995W101;901
7167;T001038;53950;1995W102;955
7168;T001038;53950;1995W103;888
7169;T001038;53950;1995W104;880
7170;T001038;53950;1995W105;874
7171;T001038;53950;1995W106;879
7172;T001038;53950;1995W107;888
7173;T001038;53950;1995W108;838
7174;T001038;53950;1995W109;852
7175;T001038;53950;1995W110;986
7176;T001038;53950;1995W111;980
7177;T001038;53950;1995W112;958
7178;T001038;53950;1995W113;923
7179;T001038;53950;1995W114;901
7180;T001038;53950;1995W115;970
7181;T001038;53950;1995W116;937
7182;T001038;53950;1995W117;906
7183;T001038;53950;1995W118;928
7184;T001038;53950;1995W119;869
7185;T001038;53950;1995W120;893
7186;T001038;53950;1995W121;877
7187;T001038;53950;1995W122;895
7188;T001038;53950;1995W123;810
7189;T001038;53950;1995W124;859
7190;T001038;53950;1995W125;850
7191;T001038;53950;1995W126;924
7192;T001038;53950;1995W127;873
7193;T001038;53950;1995W128;931
7194;T001038;53950;1995W129;878
7195;T001038;53950;1995W130;841
